20/11/2023 00:54:42.026 --- com.fh.hometask.users.Customer --- INFO: Customer added: ID 1, name: John, age: 25
20/11/2023 00:54:42.027 --- com.fh.hometask.users.Customer --- INFO: Customer added: ID 2, name: Micheal, age: 49
20/11/2023 00:54:42.054 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 1, timeSlot: 2023-11-21T09:00, name: null, booked: false
20/11/2023 00:54:42.055 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 2, timeSlot: 2023-11-21T10:00, name: null, booked: false
20/11/2023 00:54:42.055 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 3, timeSlot: 2023-11-21T11:00, name: null, booked: false
20/11/2023 00:54:42.056 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 4, timeSlot: 2023-11-21T12:00, name: null, booked: false
20/11/2023 00:54:42.056 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 5, timeSlot: 2023-11-21T13:00, name: null, booked: false
20/11/2023 00:54:42.056 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 6, timeSlot: 2023-11-21T14:00, name: null, booked: false
20/11/2023 00:54:42.057 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 7, timeSlot: 2023-11-21T15:00, name: null, booked: false
20/11/2023 00:54:42.057 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 8, timeSlot: 2023-11-21T16:00, name: null, booked: false
20/11/2023 00:54:42.057 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 9, timeSlot: 2023-11-21T17:00, name: null, booked: false
20/11/2023 00:54:42.058 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 10, timeSlot: 2023-11-21T18:00, name: null, booked: false
20/11/2023 00:54:42.058 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 11, timeSlot: 2023-11-21T19:00, name: null, booked: false
20/11/2023 00:54:42.058 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 12, timeSlot: 2023-11-21T20:00, name: null, booked: false
20/11/2023 00:54:42.059 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 13, timeSlot: 2023-11-21T21:00, name: null, booked: false
20/11/2023 00:54:42.059 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 14, timeSlot: 2023-11-21T22:00, name: null, booked: false
20/11/2023 00:54:42.059 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 15, timeSlot: 2023-11-22T09:00, name: null, booked: false
20/11/2023 00:54:42.060 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 16, timeSlot: 2023-11-22T10:00, name: null, booked: false
20/11/2023 00:54:42.060 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 17, timeSlot: 2023-11-22T11:00, name: null, booked: false
20/11/2023 00:54:42.060 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 18, timeSlot: 2023-11-22T12:00, name: null, booked: false
20/11/2023 00:54:42.061 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 19, timeSlot: 2023-11-22T13:00, name: null, booked: false
20/11/2023 00:54:42.061 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 20, timeSlot: 2023-11-22T14:00, name: null, booked: false
20/11/2023 00:54:42.061 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 21, timeSlot: 2023-11-22T15:00, name: null, booked: false
20/11/2023 00:54:42.062 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 22, timeSlot: 2023-11-22T16:00, name: null, booked: false
20/11/2023 00:54:42.062 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 23, timeSlot: 2023-11-22T17:00, name: null, booked: false
20/11/2023 00:54:42.062 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 24, timeSlot: 2023-11-22T18:00, name: null, booked: false
20/11/2023 00:54:42.063 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 25, timeSlot: 2023-11-22T19:00, name: null, booked: false
20/11/2023 00:54:42.063 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 26, timeSlot: 2023-11-22T20:00, name: null, booked: false
20/11/2023 00:54:42.063 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 27, timeSlot: 2023-11-22T21:00, name: null, booked: false
20/11/2023 00:54:42.064 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 28, timeSlot: 2023-11-22T22:00, name: null, booked: false
20/11/2023 00:54:42.064 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 29, timeSlot: 2023-11-23T09:00, name: null, booked: false
20/11/2023 00:54:42.064 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 30, timeSlot: 2023-11-23T10:00, name: null, booked: false
